var_name,type,var_label,has_value_labels,n_unique,missing_share,example_values
hc9b,haven_labelled,Household have: Refrigerator,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc9c,haven_labelled,Household have: A water pump,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc9d,haven_labelled,Household have: A sewing machine,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc9e,haven_labelled,Household have: A DVD player,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc10a,haven_labelled,Any member of household own: Wristwatch,TRUE,2,0.054423034000446395,"1, 1, 2, 1, 2"
hc10b,haven_labelled,Any member of household own: Bicycle,TRUE,3,0.054423034000446395,"2, 1, 2, 1, 2"
hc10c,haven_labelled,Any member of household own: Motorcycle or scooter,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc10d,haven_labelled,Any member of household own: Animal-drawn cart,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc10e,haven_labelled,"Any member of household own: Car, truck or van",TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc10f,haven_labelled,Any member of household own: Boat with motor,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc10g,haven_labelled,Any member of household: Fishing net,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc10h,haven_labelled,Any member of household own: A canoe,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc11,haven_labelled,Any member have a computer,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc12,haven_labelled,Any member have a mobile telephone,TRUE,3,0.054423034000446395,"2, 1, 1, 1, 2"
hc13,haven_labelled,Internet access at home,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
hc14,haven_labelled,Household owns the dwelling,TRUE,4,0.054423034000446395,"6, 1, 1, 2, 1"
hc15,haven_labelled,Any household member own land that can be used for agriculture,TRUE,3,0.054423034000446395,"1, 1, 1, 1, 1"
hc16,haven_labelled,Unit of Measure  of agricultural land members of household owns,TRUE,5,0.270515586637899,"1, 1, 1, 1, 1"
hc16a,numeric,Actual Size of agricultural land member of household owns,FALSE,105,0.28409344542816756,"4, 3, 0.5, 8, 1.5"
hc17,haven_labelled,Household own any animals,TRUE,3,0.054423034000446395,"1, 2, 2, 1, 1"
hc18a,haven_labelled,Milk cows or bulls,TRUE,26,0.5383156015177443,"0, 0, 0, 0, 1"
hc18b,haven_labelled,Other cattle,TRUE,29,0.5383156015177443,"0, 1, 0, 0, 0"
hc18c,haven_labelled,"Horses, donkeys or mules",TRUE,14,0.5383156015177443,"0, 0, 0, 0, 0"
hc18d,haven_labelled,Goats,TRUE,34,0.5383156015177443,"0, 0, 4, 0, 0"
hc18e,haven_labelled,Sheep,TRUE,23,0.5383156015177443,"0, 0, 0, 0, 0"
hc18f,haven_labelled,Chickens,TRUE,55,0.5383156015177443,"2, 3, 0, 6, 8"
hc18g,haven_labelled,Pigs,TRUE,34,0.5383156015177443,"0, 1, 0, 0, 1"
hc18h,haven_labelled,Country Specific Additions,TRUE,53,0.5383156015177443,"0, 0, 0, 11, 0"
hc19,haven_labelled,Any household member own bank account,TRUE,3,0.054423034000446395,"2, 2, 2, 2, 2"
st2_1,haven_labelled,Aware of (Social Cash Transfer),TRUE,3,0.054423034000446395,"1, 1, 2, 1, 1"
st2_2,haven_labelled,Aware of (Farm Inputs (Subsidised or Free) (Zipangizo Za Ulimi)),TRUE,3,0.054423034000446395,"1, 1, 1, 1, 1"
st2_3,haven_labelled,Aware of (Public works (Masaf)),TRUE,3,0.054423034000446395,"1, 1, 1, 1, 1"
st2_4,haven_labelled,Aware of (Any Retirement Pension),TRUE,3,0.054423034000446395,"1, 1, 2, 1, 2"
st2_5,haven_labelled,Aware of (Any Other External Assistance Programme (Chithandizo China Chilichonse)),TRUE,3,0.054423034000446395,"2, 1, 2, 2, 2"
st3_1,haven_labelled,Received assistance through (Social Cash Transfer),TRUE,3,0.13313741537088014,"2, 2, 2, 2, 2"
st3_2,haven_labelled,Received assistance through (Farm Inputs (Subsidised or Free) (Zipangizo Za Ulimi)),TRUE,4,0.1275574734022766,"2, 2, 2, 1, 1"
st3_3,haven_labelled,Received assistance through (Public works (Masaf)),TRUE,3,0.1884532400863031,"2, 2, 2, 2, 2"
st3_4,haven_labelled,Received assistance through (Any Retirement Pension),TRUE,4,0.4308459192024403,"2, 2, 2, 2, 2"
st3_5,haven_labelled,Received assistance through (Any Other External Assistance Programme (Chithandizo China Chilichonse)),TRUE,3,0.6276690722416487,"2, 1, 2, 1, 2"
st4u_1,haven_labelled,Last time assistance was received (unit),TRUE,2,0.9353842720035712,"2, 1, 1, 2, 1"
st4u_2,haven_labelled,Last time assistance was received (unit),TRUE,3,0.6365225801651663,"2, 2, 1, 2, 2"
st4u_3,haven_labelled,Last time assistance was received (unit),TRUE,3,0.867122981920988,"2, 2, 2, 2, 2"
st4u_4,haven_labelled,Last time assistance was received (unit),TRUE,3,0.9859757458522431,"2, 2, 2, 2, 1"
st4u_5,haven_labelled,Last time assistance was received (unit),TRUE,3,0.9057733799568485,"1, 1, 2, 2, 2"
st4n_1,haven_labelled,Last time assistance was received (number),TRUE,15,0.9353842720035712,"5, 2, 0, 14, 4"
st4n_2,haven_labelled,Last time assistance was received (number),TRUE,18,0.6365225801651663,"6, 1, 3, 2, 1"
st4n_3,haven_labelled,Last time assistance was received (number),TRUE,18,0.867122981920988,"2, 2, 2, 2, 2"
st4n_4,haven_labelled,Last time assistance was received (number),TRUE,17,0.9859757458522431,"5, 4, 8, 1, 4"
st4n_5,haven_labelled,Last time assistance was received (number),TRUE,17,0.9057733799568485,"1, 2, 2, 1, 1"
eu1,haven_labelled,Type of cookstove mainly used for cooking,TRUE,12,0.054423034000446395,"9, 9, 9, 9, 9"
eu2,haven_labelled,Cookstove have a chimney,TRUE,4,0.7585373112119634,"2, 2, 2, 2, 2"
eu3,haven_labelled,Cookstove have a fan,TRUE,4,0.7585373112119634,"2, 2, 2, 1, 2"
eu4,haven_labelled,Type of energy source for cookstove,TRUE,11,0.06870768544007143,"6, 6, 6, 6, 6"
eu5,haven_labelled,Place for cooking,TRUE,7,0.05907298564094934,"3, 3, 3, 3, 2"
eu6,haven_labelled,Type of space heating in household,TRUE,9,0.054423034000446395,"6, 6, 97, 6, 6"
eu7,haven_labelled,Space heater have a chimney,TRUE,4,0.9242243880663641,"2, 2, 2, 2, 2"
eu8,haven_labelled,Type of energy source for heater,TRUE,14,0.8541031173275798,"11, 11, 11, 11, 11"
eu9,haven_labelled,Type of lighting in household,TRUE,16,0.054423034000446395,"4, 4, 96, 9, 96"
tn1,haven_labelled,Household has mosquito nets,TRUE,3,0.054423034000446395,"1, 2, 1, 1, 1"
tn2,numeric,Number of mosquito nets,FALSE,10,0.25143218510527493,"1, 2, 4, 2, 1"
ws1,haven_labelled,Main source of drinking water,TRUE,17,0.054423034000446395,"21, 14, 21, 21, 21"
ws2,haven_labelled,Main source of water used for other purposes (if bottled water used for drinking),TRUE,8,0.9971356297894501,"81, 72, 31, 21, 11"
ws3,haven_labelled,Location of the water source,TRUE,4,0.1406517372219329,"3, 3, 3, 3, 3"
ws4,haven_labelled,Time (in minutes) to get water and come back,TRUE,100,0.18235250353396323,"10, 5, 30, 6, 9"
ws5,haven_labelled,Person collecting water,TRUE,13,0.19157800758872107,"2, 2, 1, 2, 4"
ws6,haven_labelled,Number of times person collected water in the last seven days,TRUE,80,0.19157800758872107,"0, 21, 10, 35, 7"
ws7,haven_labelled,There been any time in the last month without sufficient water,TRUE,4,0.054423034000446395,"2, 2, 2, 2, 2"
ws8,haven_labelled,Main reason without sufficient water,TRUE,6,0.8405996577635593,"1, 6, 1, 3, 1"
ws9,haven_labelled,Treat water to make safer for drinking,TRUE,4,0.054423034000446395,"2, 1, 2, 1, 1"
ws10a,haven_labelled,Water treatment: Boil,TRUE,3,0,", , , , "
ws10b,haven_labelled,Water treatment: Add bleach/chlorine,TRUE,3,0,", , , , "
ws10c,haven_labelled,Water treatment: Strain it through a cloth,TRUE,3,0,", , , , "
ws10d,haven_labelled,Water treatment: Use water filter,TRUE,3,0,", , , , "
ws10e,haven_labelled,Water treatment: Solar disinfection,TRUE,3,0,", , , , "
ws10f,haven_labelled,Water treatment: Let it stand and settle,TRUE,3,0,", , , , "
ws10g,haven_labelled,Water treatment: Covering the container,TRUE,3,0,", G, , G, "
ws10x,haven_labelled,Water treatment: Other,TRUE,3,0,", , , , "
ws10z,haven_labelled,Water treatment: DK,TRUE,3,0,", , , , "
ws10nr,haven_labelled,Water treatment: No response,TRUE,2,0,", , , , "
ws11,haven_labelled,Type of toilet facility,TRUE,13,0.054423034000446395,"22, 22, 23, 22, 22"
ws12,haven_labelled,Pit latrine or septic tank ever been emptied,TRUE,6,0.1371921732013987,"4, 4, 4, 4, 4"
ws13,haven_labelled,Place the contents were emptied,TRUE,8,0.9897329067777695,"1, 8, 4, 4, 4"
ws14,haven_labelled,Location of the toilet faciltity,TRUE,4,0.12685068075292016,"2, 3, 2, 2, 3"
ws15,haven_labelled,Toilet facility shared,TRUE,3,0.12685068075292016,"2, 1, 2, 2, 1"
ws16,haven_labelled,Toilet shared with other household or with general public,TRUE,3,0.6229819209880217,"1, 1, 1, 1, 1"
ws17,haven_labelled,Households using this toilet facility,TRUE,11,0.6315006323934231,"2, 2, 2, 2, 4"
hw1,haven_labelled,Place where household members most often wash their hands,TRUE,6,0.054423034000446395,"3, 4, 3, 4, 3"
hw2,haven_labelled,Water available at the place for handwashing,TRUE,3,0.3107655680380924,"2, 2, 2, 2, 1"
hw3,haven_labelled,Soap or detergent present at place of handwashing,TRUE,3,0.3107655680380924,"2, 2, 2, 2, 2"
hw4,haven_labelled,Usual place for handwashing,TRUE,5,0.9944944572576445,"3, 4, 3, 4, 3"
hw5,haven_labelled,Soap/other material available for washing hands,TRUE,3,0.29811769957592443,"1, 2, 1, 1, 2"
hw6,haven_labelled,Hand washing material shown,TRUE,3,0.7216352949929321,"1, 1, 1, 1, 1"
hw7a,haven_labelled,Bar soap,TRUE,3,0,"A, , A, A, "
hw7b,haven_labelled,Detergent (Powder / Liquid / Paste),TRUE,3,0,", , , , "
hw7c,haven_labelled,Ash / Mud / Sand,TRUE,3,0,", , , , "
hw7nr,haven_labelled,No response,TRUE,2,0,", , , , "
sa1,haven_labelled,Salt iodization test outcome,TRUE,6,0.054423034000446395,"3, 3, 4, 3, 3"
sa2,haven_labelled,Salt iodization recheck test outcome,TRUE,5,0.7617736775537535,"3, 1, 2, 1, 3"
wq1,numeric,Cluster number,FALSE,1111,0.8806636410981326,"1, 1, 1, 2, 2"
wq2,numeric,Household number,FALSE,42,0.8806636410981326,"4, 12, 20, 1, 9"
wq3,numeric,Measurer number,FALSE,85,0.8806636410981326,"15, 15, 15, 15, 15"
wq4,numeric,Interviewer number,FALSE,138,0.8806636410981326,"11, 13, 14, 11, 14"
wq5d,numeric,Day of water quality test,FALSE,31,0.8806636410981326,"8, 10, 10, 25, 27"
wq5m,haven_labelled,Month of water quality test,TRUE,7,0.8806636410981326,"2, 2, 2, 2, 2"
wq5y,numeric,Year of water quality test,FALSE,2,0.8806636410981326,"2020, 2020, 2020, 2020, 2020"
wq6,haven_labelled,HH selected for blank testing,TRUE,2,0.8806636410981326,"2, 2, 1, 1, 2"
wq8,haven_labelled,Consent for water quality test,TRUE,2,0.8806636410981326,"1, 1, 1, 1, 1"
wq31,haven_labelled,Result of water quality test,TRUE,4,0.8806636410981326,"1, 1, 1, 1, 1"
wq10h,numeric,Start of water quality test - Hour,FALSE,17,0.8809984376162487,"13, 9, 12, 15, 18"
wq10m,numeric,Start of water quality test - Minutes,FALSE,60,0.8809984376162487,"23, 18, 29, 29, 13"
wq23h,numeric,End of water quality test - Hour,FALSE,17,0.8811844356818689,"13, 9, 12, 16, 18"
wq23m,numeric,End of water quality test - Minutes,FALSE,60,0.8811844356818689,"48, 41, 55, 2, 23"
wq11,haven_labelled,A glass of water that you would give to a child to drink was provided,TRUE,3,0.8809984376162487,"1, 1, 1, 1, 1"
wq12,haven_labelled,Water was collected from the source,TRUE,4,0.8811844356818689,"2, 2, 2, 2, 2"
wq14,haven_labelled,Done anything to the water to make it safer to drink,TRUE,3,0.8811844356818689,"2, 2, 2, 2, 2"
wq15a,haven_labelled,Water treatment: Boil,TRUE,3,0,", , , , "
wq15b,haven_labelled,Water treatment: Add bleach/chlorine,TRUE,3,0,", , , , "
wq15c,haven_labelled,Water treatment: Strain it through a cloth,TRUE,3,0,", , , , "
wq15d,haven_labelled,Water treatment: Use water filter,TRUE,3,0,", , , , "
